DsId;Orginaldatei;Datei;Start;End;Length;Duration;Size;Translated0;OriginalText;Action
abu1;zra0051.mp3;zra0051.mp3;0;374400;390;11.699999999999942;187664;in einem fall geht's um die lust und im anderen fall geht schum die macht und in der dritten wienen richtung wie man das gewöhnlich so nenntcho it dem ausland geht es um den sinn;in einem fall geht es um die lust und im anderen um die macht und in der dritten wiener richtung;train
abu1;zra0052.mp3;zra0052.mp3;0;133440;139;4.16999999999999;66874;und das muss ganz unbewusst gescheht das muss ganz automatisiert sein;und daß muß ganz unbewußt geschehen daß muß ganz automatisch sein;train
abu1;zra0053.mp3;zra0053.mp3;0;138240;144;4.319999999999991;69382;und damit hat man dann bilder und geschichten und assoziationen;und damit hat man dann bilder geschichten und assotiationen;train
abu1;zra0054.mp3;zra0054.mp3;0;240000;250;7.500000000000018;120373;das lässt einen auch teilweise wieder optimistisch sein ja auch wenn man die probleme vielleicht mehr sieht als anderemenschen;daß läßt einen auch teilweise wieder optimistisch sein;train
abu1;zra0055.mp3;zra0055.mp3;0;344640;359;10.769999999999962;172618;also ich plidiere mal für 'ine sehr viel pragmatischere sichtweise der dinge auch wenn es um diesem psychologischen bereich geht trauer melancholie verlustangst;also ich plädiere für eine sehr viel prakmatischere sichtweise der dinge auch wenn es um solche;train
abu1;zra0056.mp3;zra0056.mp3;0;298560;311;9.329999999999991;149630;also es bleibt nicht bei einer konstellation sondern man ist in die zeit gebettet und es wandelt sich auch also diese s bewusstsein von veränderung;also es bleibt nicht bei einer konstellationsondern man ist in die zeit gebettet;train
abu1;zra0057.mp3;zra0057.mp3;0;111360;116;3.479999999999992;56007;aber es muss wieder ein schicksalszusammenhang gefunden werden;aber es muß wieder ein schicksalszusammenhang gefunden werden;train
abu1;zra0058.mp3;zra0058.mp3;0;63360;66;1.980000000000001;31765;warum bin ich in dem moment alleine;warum bin ich in dem moment alleine;train
abu1;zra0059.mp3;zra0059.mp3;0;60480;63;1.8900000000000008;30512;und worauf habe ich vielleicht zu verzichten;und worauf hab ich vielleicht zu verzichten;train
abu1;zra0060.mp3;zra0060.mp3;0;72960;76;2.28;36781;was habe ich zu leisten und zu tun;was hab ich zu leisten und zu tun;train
abu1;zra0061.mp3;zra0061.mp3;0;48000;50;1.500000000000001;24242;was soll ich damit lernen;was soll ich damit lernen;train
abu1;zra0062.mp3;zra0062.mp3;0;233280;243;7.290000000000016;117029;jeder hat einen saturn und ersteht mehr oder weniger ja günstig oder mehr oder weniger prominent;jeder hat einen saturn und er steht mehr oder weniger günstig oder mehr oder weniger prominent;train
abu1;zra0063.mp3;zra0063.mp3;0;202560;211;6.330000000000008;101565;das kommt darauf an wie weit man sich mit einer solchen mythologie identifiziert oder sie in seinem leben wiederfindet;das kommt darauf an in wie weit man sich mit so einer mythologie identifiziert;train
abu1;zra0064.mp3;zra0064.mp3;0;186240;194;5.820000000000004;93205;aber es ist kein zufall dass chronaus saturn diese geschichte hat das hat mit dem planeten schon zu tun;aber es ist kein zufall das chronos saturn diese geschichte hat;train
abu1;zra0065.mp3;zra0065.mp3;0;233280;243;7.290000000000016;117029;also nicht alles sich selber vorzunehmen und selber zu setzen sondern den großen zusammenhang für sich wiederzu finden und zu erinnern;also nicht alles sich selber vorzunehmen und selber zu setzen sondern den großen zusammenhang;train
abu1;zra0066.mp3;zra0066.mp3;0;334080;348;10.43999999999997;167184;ich denke dass diese elementen lehre ein versuch der ordnung ist und das ist die astrologie auch die versucht etwas zu ordnen in ein größeres ganzes einzuordnen;ich denke das diese elementenlehre ein versuch der ordnung ist und das ist die astrologie auch;train
abu1;zra0067.mp3;zra0067.mp3;0;212160;221;6.6300000000000106;106162;nein das glaube ich nicht jaaber das sehen natürlich menchen die keiner astrologie wird treiben völlig anders und finden das alles unsinn;ja glaub ich nicht aber daß sehen natürlich menschen die keine astrologie betreiben völlig anders;train
abu1;zra0068.mp3;zra0068.mp3;0;69120;72;2.1600000000000006;34691;kann man dem saturn entrinnen;kann man dem saturn entrinnen;train
abu1;zra0069.mp3;zra0069.mp3;0;177600;185;5.550000000000002;89026;und zware nicht pfliechten innerhalb der jeweiligen gesellschaft allein sondern auch dem kosmus gegenüber;und zwar nicht pflichten innerhalb der jeweiligen gesellschaft allein sondern auch dem kosmos gegenüber;train
abu1;zra0070.mp3;zra0070.mp3;0;165120;172;5.159999999999998;82756;und wenn man sich dem verweigert dann wird man unter umständen depressiv krank und so weiter;und wenn man sich dem verweigert dann wird man unter umständen depressiv;train
abu1;zra0071.mp3;zra0071.mp3;0;129600;135;4.049999999999989;65202;das heißt es gibt durchaus menschen die mehr empfänglich für den saturn sind;daß heißt es gibt durchaus menschen die mehr empfängliche für den saturn sind;train
abu1;zra0072.mp3;zra0072.mp3;0;257280;268;8.04000000000002;128732;und anders als in der schrift ist die wirklichkeit im gehörten wort so gegenwärtig dass die fremde wirklichkeit zur eigenen werden kann;und anders als in der schrift ist die wirklichkeit im gehörten wort so gegenwärtig;train
abu1;zra0073.mp3;zra0073.mp3;0;99840;104;3.1199999999999943;50156;man erlebt ja den inhalt gehörter worte;man erlebt ja den inhalt gehörter worte;train
abu1;zrba0001.mp3;zrba0001.mp3;0;73920;77;2.31;37199;en frage der di stanz;es ist eine frage der distanz;train
abu1;zrba0002.mp3;zrba0002.mp3;0;95040;99;2.969999999999996;47648;ich hab das schon verstanden dass diese signale;ich hab das schon verstanden das diese signale;train
abu1;zrba0003.mp3;zrba0003.mp3;0;208320;217;6.51000000000001;104490;dabei ist es natürlich so dass diese zeit wode dicher berechnung mich zentral beschäftigt;dabei ist es natürlich so daß mich diese zeit oder diese begegnung zentral beschäftigt;train
abu1;zrba0004.mp3;zrba0004.mp3;0;217920;227;6.810000000000012;109088;das wenigste ist da um uns einzuleuchten und die jugend gehört nicht dazu auch die stadt nicht in der sie stattgehabt hat;das wenigste ist da um uns einzuleuchten und die jugend gehört nicht dazu auch die stadt nicht;train
abu1;zrba0005.mp3;zrba0005.mp3;0;180480;188;5.640000000000002;90698;aber ich sehe nicht keine möglichkeit dass ich darüber rede;aber ich sehe eigentlich keine möglichkeit daß ich darüber rede;train
abu1;zrba0006.mp3;zrba0006.mp3;0;95040;99;2.969999999999996;47648;womöglich darüber hinaus;wohlmöglich darüber hinaus;train
abu1;zrba0007.mp3;zrba0007.mp3;0;380160;396;11.87999999999994;190172;und das lasst jon psychologische rückschlüsse dazu wenn jemand das du als zu vertrauliches zu nahekommender  empfinde;und das läßt schon psychologische rückschlüsse zu wenn jemand das du als zu vertraulich empfindet;train
abu1;zrba0008.mp3;zrba0008.mp3;0;116160;121;3.629999999999991;58515;zwei menschen sind in mir einer versteht den anderen nicht;zwei menschen sind in mir einer versteht den anderen nicht;train
abu1;zrdj0001.mp3;zrdj0001.mp3;0;84480;88;2.639999999999997;42632;ich stimme zu damit der streit vermieden wird;ich stimme zu damit der streit vermieden wird;train
abu1;zrdj0002.mp3;zrdj0002.mp3;0;239040;249;7.4700000000000175;119537;vielleicht können wir uns darauf einigen dass das leben eine macht ist die unzählige experimente durchgeführt hat sich zu organisieren;vielleich können wir uns darauf einigen daß das leben eine macht ist die unzählige experimente durchgeführt hat;train
abu1;zrdj0003.mp3;zrdj0003.mp3;0;105600;110;3.299999999999993;53081;sexuell gesehen ist der mann die erfindung der frau;sexuell gesehen ist der mann die erfindung der frau;train
abu1;zrdj0004.mp3;zrdj0004.mp3;0;213120;222;6.660000000000011;106998;allerdings muss ich gestehen dass die frauen auch für mich das eine große interessante thema siendtn;allerdings muß ich gestehen das auch für mich die frauen das eine große interessante thema sind;train
abu1;zrdj0005.mp3;zrdj0005.mp3;0;244800;255;7.650000000000019;122463;und ist der mensch nicht ebenso dabei sich selbst zu zerstören trotz seines vielgeprisenen gehirns;und ist der mensch nicht ebenso dabei sich selbst zu zerstören trotz seines vielgepriesenen gehirns;train
abu1;zrdj0006.mp3;zrdj0006.mp3;0;73920;77;2.31;37199;es gibt kein gesetz dass das verbietet;es gibt kein gesetz daß das verbietet;train
abu1;zrdj0007.mp3;zrdj0007.mp3;0;85440;89;2.6699999999999973;43050;und das ist das rätsel worüber ich grübe;und das ist das rätsel worüber ich grüble;train
abu1;zrdj0008.mp3;zrdj0008.mp3;0;85440;89;2.6699999999999973;43050;ihabe es immer vorgezogen diesen tatsachen ins gesicht zu sehen;ich habe es immer vorgezogen diesen tatsachen ins gesicht zu sehen;train
abu1;zrdj0009.mp3;zrdj0009.mp3;0;149760;156;4.679999999999994;75233;die natur ist eine kucklerin die zeit eine zerstörerin der tod ein mörder;die natur ist eine kupplerin die zeit eine zerstörerin der tod ein mörder;train
abu1;zrdj0010.mp3;zrdj0010.mp3;0;138240;144;4.319999999999991;69382;wie nutzlos ist ist der unwiderstehlichen kraft des lebens bedingungen zu stellen;wie nutzlos es ist der unwiderstehlichen kraft des lebens bedingungen zu stellen;train
abu1;zrdj0011.mp3;zrdj0011.mp3;0;170880;178;5.34;85682;dieser augenblick zeigte mir zum ersten mal mich selbst und durch mich selbst die welt;dieser augenblick zeigte mir zum erstenmal mich selbst und durch mich selbst die welt;train
abu1;zrdj0012.mp3;zrdj0012.mp3;0;121920;127;3.80999999999999;61023;nee war meine wahrnehmung klarer meine kritikfähigkeit scharf;nie war meine wahrnehmung klarer meine kritikfähigkeit schärfer;train
abu1;zrdj0013.mp3;zrdj0013.mp3;0;130560;136;4.079999999999989;65620;ohne gehirn würden wir genießen ohne es zu wissen und der spaßwäre umsonst;ohne gehirn würden wir genießen ohne es zu wissen und der spaß wäre umsonst;train
abu1;zrdj0014.mp3;zrdj0014.mp3;0;84480;88;2.639999999999997;42632;ich stimme zu um des streites willen;ich stimme zu um des streites willen;train
abu1;zrdj0015.mp3;zrdj0015.mp3;0;92160;96;2.879999999999996;46394;ich weiß nicht ob fehler hier berichtigt werden können;ich weiß nicht ob fehler hier berichtigt werden können;train
abu1;zrdj0016.mp3;zrdj0016.mp3;0;45120;47;1.410000000000001;22988;daran zweifel ich nicht;daran zweifle ich nicht;train
abu1;zrdj0017.mp3;zrdj0017.mp3;0;83520;87;2.6099999999999977;41796;welchen sinn hat es zu bissen;welchen sinn hat es zu wissen;train
abu1;zrdj0018.mp3;zrdj0018.mp3;0;96960;101;3.029999999999995;48902;ich habe immer getan was die sitte von einem edelmann verlange;ich habe immer getan was die sitte von einem edelmann verlangte;train
abu1;zrdj0019.mp3;zrdj0019.mp3;0;248640;259;7.77000000000002;124552;eine epoche ist ein ausschlagendes pendels und jede generation glaubt dass die welt fortschreitet weil sie sich immer bewegt;eine epoche ist ein ausschlagen des pendels und jede generation glaubt daß die welt vortschreitet;train
abu1;zrfs0001.mp3;zrfs0001.mp3;0;101760;106;3.179999999999994;50992;der westen muss hier so die fazt und schnell;der westen muß her so die faz und schnell;train
abu1;zrfs0002.mp3;zrfs0002.mp3;0;80640;84;2.5199999999999982;40543;und aus dem tiefen brunnen der vergangenheit;und aus dem tiefen brunnen der vergangenheit;train
abu1;zrfs0003.mp3;zrfs0003.mp3;0;62400;65;1.9500000000000013;31347;verschone mich ich bin ein weib;verschone mich ich bin ein weib;train
abu1;zrfs0004.mp3;zrfs0004.mp3;0;96960;101;3.029999999999995;48484;innen außen innen außen innen außen;innen außen innen außen innen außen;train
abu1;zrfs0005.mp3;zrfs0005.mp3;0;56640;59;1.7700000000000014;28422;die kraft det hierin augenscheints;die kraft des schieren augenscheins;train
abu1;zrfs0006.mp3;zrfs0006.mp3;0;146880;153;4.589999999999994;73561;wer den ein atem der geschichte jemals angeweht hät hier nicht allererst aha geschrieben;wer den ein atem der geschichte jemals angeweht hät hier nicht allererst aha geschrien;train
abu1;zrfs0007.mp3;zrfs0007.mp3;0;70080;73;2.1900000000000004;35109;was willst du rasender von mir;was willst du rasender von mir;train
abu1;zrfs0008.mp3;zrfs0008.mp3;0;95040;99;2.969999999999996;47648;da steht der mann sehr groß und sehr allein;da steht der mann sehr groß und sehr allein;train
abu1;zrfs0009.mp3;zrfs0009.mp3;0;109440;114;3.4199999999999924;55171;doch es ist das einzige mittel das ergreift sich leicht;doch es ist das einzge mittel das ergreift sich leicht;train
abu1;zrfs0010.mp3;zrfs0010.mp3;0;52800;55;1.6500000000000012;26750;sie ist freilich jetzt weit schlimmer;s ist freilich jetzt weit schlimmer;train
abu1;zrfs0011.mp3;zrfs0011.mp3;0;84480;88;2.639999999999997;42632;der mensch ist aber böse aber böse aber böse;der mensch ist aber böse aber böse aber böse;train
abu1;zrfs0012.mp3;zrfs0012.mp3;0;119040;124;3.7199999999999904;59769;bin ich den gott dass du mich freigst;bin ich denn gott das du mich frägst;train
abu1;zrfs0014.mp3;zrfs0014.mp3;0;63360;66;1.980000000000001;31765;die natur zeigt durchaus verständnis;die nato zeigt durchaus verständnis;train
abu1;zrfs0015.mp3;zrfs0015.mp3;0;50880;53;1.5900000000000012;25496;also sehr durchgeatmet;also sehr durchgeatmet;train
abu1;zrfs0016.mp3;zrfs0016.mp3;0;225600;235;7.050000000000014;113267;reif für den triumphhieb eines nach der weiberweise satt gezischten siehst du ich immer schon doch du;reif für den triumpfhieb nach der weiberweise satt gezischten siehst du ich immer schon doch du;train
abu1;zrfs0017.mp3;zrfs0017.mp3;0;51840;54;1.6200000000000012;26332;der aufklärer im härtetest;der aufklärer im härtetest;train
abu1;zrfs0018.mp3;zrfs0018.mp3;0;99840;104;3.1199999999999943;50156;wenn so ist wenn noch immer wenn;wenns so ist wenn noch immer wenn;train
abu1;zrfs0019.mp3;zrfs0019.mp3;0;92160;96;2.879999999999996;46394;und wo gehobelt wird sehr schnell gelernt;und wo gehobelt wird sehr schnell gelernt;train
abu1;zrfs0020.mp3;zrfs0020.mp3;0;93120;97;2.909999999999996;46812;identität identität identität;identität identität identität;train
abu1;zrfs0022.mp3;zrfs0022.mp3;0;59520;62;1.8600000000000008;30094;und nie begreifen wie es alles kommt;und nie begreifend wie es alles kommt;train
abu1;zrfs0023.mp3;zrfs0023.mp3;0;75840;79;2.369999999999999;38035;meinst du nun sieh das meine ich auch;meinst du nun sieh das mein ich auch;train
abu1;zrfs0024.mp3;zrfs0024.mp3;0;86400;90;2.699999999999997;43468;zum frieden schaffen mahnt de fa zt;zum frieden schaffen maht die faz;train
abu1;zrfs0025.mp3;zrfs0025.mp3;0;72960;76;2.28;36781;drehen freilich lässt alles sich;drehen freilich läßt alles sich;train
abu1;zrfs0026.mp3;zrfs0026.mp3;0;123840;129;3.869999999999989;62276;ei so hätte sich seltsam ja das blatt gewendet;ei so hätte sich seltsam ja das blatt gewendet;train
abu1;zrfs0027.mp3;zrfs0027.mp3;0;44160;46;1.380000000000001;22152;sehen frauen immer opfer;sind frauen immer opfer;train
abu1;zrfs0028.mp3;zrfs0028.mp3;0;30720;32;0.9600000000000006;15465;ja und soweiter;ja und so weiter;train
abu1;zrfs0030.mp3;zrfs0030.mp3;0;76800;80;2.399999999999999;38453;ist dennnoch ein zweifel;ists denn noch ein zeifel;train
abu1;zrfs0031.mp3;zrfs0031.mp3;0;134400;140;4.19999999999999;67292;wär auch das leben voll abscheulichkeit im tode ist der mensch kein sünder;wär auch das leben voll abscheulichkeit im tode ist der mensch kein sünder;train
abu1;zrfs0032.mp3;zrfs0032.mp3;0;88320;92;2.7599999999999967;44304;wo die vernunft mal hingelangt er droht sie stets mit widerkehr;wo die vernunft mal hingelangt da droht sie stehts mit wiederkehr;train
abu1;zrfs0034.mp3;zrfs0034.mp3;0;36480;38;1.1400000000000008;18391;normal geworden;normal geworden;train
abu1;zrfs0035.mp3;zrfs0035.mp3;0;78720;82;2.459999999999998;39707;in seiner höhle suchen wir den wolf;in seiner höle suchen wir den wolf;train
abu1;zrfs0036.mp3;zrfs0036.mp3;0;74880;78;2.3399999999999994;37617;es kann nicht fehlen glaube mirs;es kann nicht fehlen glaube mirs;train
abu1;zrfs0037.mp3;zrfs0037.mp3;0;55680;58;1.740000000000001;28004;mit einer silwid das unendliche;mit einer silbe das unendliche;train
abu1;zrfs0038.mp3;zrfs0038.mp3;0;89280;93;2.7899999999999965;44722;über alles glück der welt mihr heilig;über alles glück der welt mir heilig;train
abu1;zrfs0039.mp3;zrfs0039.mp3;0;54720;57;1.7100000000000013;27586;nichts böses bin ich mir;nichts böses bin ich mir;train
abu1;zrfs0040.mp3;zrfs0040.mp3;0;180480;188;5.640000000000002;90280;heiter offen war kein schatten mehr ganz klar;heiter offen wahr kein schatten mehr ganz klar;train
abu1;zrfs0041.mp3;zrfs0041.mp3;0;66240;69;2.070000000000001;33437;noch einmal vor dem licht schnell weggetaucht;noch einmal vor dem licht schnell weggetaucht;train
abu1;zrfs0043.mp3;zrfs0043.mp3;0;136320;142;4.259999999999991;68546;wenn alle menschen statt der augen grüne gläser hätten;wenn alle menschen statt der augen grüne gläser hätten;train
abu1;zrfs0044.mp3;zrfs0044.mp3;0;70080;73;2.1900000000000004;35109;noch nie alleine mit gutsein war es geworden;noch nie allein mit gut sein was gewonnen;train
abu1;zrfs0045.mp3;zrfs0045.mp3;0;59520;62;1.8600000000000008;30094;sehr kühne selbstanzeige;sehr kühne selbstanzeige;train
abu1;zrfs0046.mp3;zrfs0046.mp3;0;545280;568;17.03999999999989;272928;was mich freut ist dass der geist doch mehr ist als ich glaubte denn flieht er gleich auf einen augenblick an seinen urquell geht er nur und mit herohenkraft kehrt er zurück;was mich freut ist daß der geist doch mehr ist als ich glaubte denn flieht er gleich auf einen augenblick an seinen ;train
abu1;zrfs0047.mp3;zrfs0047.mp3;0;125760;131;3.929999999999989;63112;versehen wieder und liebesraserei schon richtung küssebisse;versehen wieder und liebesraserei schon richtung küsse bisse;train
abu1;zrfs0048.mp3;zrfs0048.mp3;0;42240;44;1.320000000000001;21316;von liebe sprache ich nur;von liebe sprach ich nur;train
abu1;zrfs0049.mp3;zrfs0049.mp3;0;47040;49;1.470000000000001;23824;was ängstigt dich;was ängstigt dich;train
abu1;zrfs0050.mp3;zrfs0050.mp3;0;77760;81;2.429999999999999;39289;von liebe hörch wol sprachst du mit mir;von liebe hör ich wohl sprachst du mit mir;train
abu1;zrfs0051.mp3;zrfs0051.mp3;0;75840;79;2.369999999999999;38035;dein inneres neugeborene gedanken;dein innerse neu geborene gedanken;train
abu1;zrfs0052.mp3;zrfs0052.mp3;0;101760;106;3.179999999999994;50992;o sinke nieder im rausch der wieder gewonnenen umnachtung;oh sink hernieder im rausch der wiedergewonnenen umnachtung;train
abu1;zrfs0053.mp3;zrfs0053.mp3;0;31680;33;0.9900000000000008;15883;als liebesgabel;als liebesgabe;train
abu1;zrfs0054.mp3;zrfs0054.mp3;0;77760;81;2.429999999999999;39289;ja wunderbar und weiter durcharbeiten;ja wunderbar und weiter durcharbeiten;train
abu1;zrfs0055.mp3;zrfs0055.mp3;0;76800;80;2.399999999999999;38453;bewegungen geschwindigkeiten warten;bewegungen geschindigkeiten warten;train
abu1;zrfs0056.mp3;zrfs0056.mp3;0;63360;66;1.980000000000001;31765;stellungen im warten und träumen;stellungen im warten und träumen;train
abu1;zrfs0057.mp3;zrfs0057.mp3;0;54720;57;1.7100000000000013;27586;was sonst ein traum;was sonst ein traum;train
abu1;zrfs0059.mp3;zrfs0059.mp3;0;56640;59;1.7700000000000014;28422;aha geständnis;aha geständnis;train
abu1;zrfs0060.mp3;zrfs0060.mp3;0;37440;39;1.1700000000000008;18809;sehr schön gesagt;sehr schön gesagt;train
abu1;zrfs0061.mp3;zrfs0061.mp3;0;50880;53;1.5900000000000012;25914;hüte dich um gottes willen;hüte dich um gottes willen;train
abu1;zrfs0062.mp3;zrfs0062.mp3;0;76800;80;2.399999999999999;38871;ich wills getan nicht haben auf deine kappe nimm's;ich wills getan nicht haben auf deine kappe nimms;train
abu1;zrfs0063.mp3;zrfs0063.mp3;0;57600;60;1.8000000000000014;28840;der aufarbeitungsaver gren;der aufarbeitungsevergreen;train
abu1;zrfs0064.mp3;zrfs0064.mp3;0;70080;73;2.1900000000000004;35109;die mörderische logik des verzeihens;die mörderische logik des verzeihens;train
abu1;zrfs0065.mp3;zrfs0065.mp3;0;141120;147;4.409999999999992;70636;und küssen will ich deine hand mit tränen freudentränen;und küssen will ich deine hand mit tränen freudentränen;train
abu1;zrfs0066.mp3;zrfs0066.mp3;0;81600;85;2.549999999999998;40960;und gerade das macht dich herrlich;und gerade das macht dich herrlich;train
abu1;zrfs0067.mp3;zrfs0067.mp3;0;122880;128;3.8399999999999896;61858;du weißt's nicht ach du weißt es nicht;du weißt es nicht ach du weißt es nicht;train
abu1;zrfs0068.mp3;zrfs0068.mp3;0;232320;242;7.260000000000016;116193;denn nie besser ist der men h als wenn er es recht innig fühlt wie schlecht er ist;denn nie besser ist der mensch als wenn als wenn er es recht innig fehlt wie schlecht er ist;train
abu1;zrfs0069.mp3;zrfs0069.mp3;0;96960;101;3.029999999999995;48902;und wer hat mich so hässlich gemacht;und wer hat mich so häßlich gemacht;train
abu1;zrfs0070.mp3;zrfs0070.mp3;0;45120;47;1.410000000000001;22988;frage doch ob ich noch lebe;frage doch ob ich noch lebe;train
abu1;zrfs0071.mp3;zrfs0071.mp3;0;63360;66;1.980000000000001;31765;ich fühle mich sehr beängstigt;ich fühle mich sehr beängstigt;train
abu1;zrfs0072.mp3;zrfs0072.mp3;0;71040;74;2.22;35527;wir machen diese nacht zu einem fest der liebe;wir machen diese nacht zu einem fest der liebe;train
abu1;zrfs0073.mp3;zrfs0073.mp3;0;96960;101;3.029999999999995;48484;ein wortgebirg als zukunft wurne nacht und rausch;ein wortgebirg aus zukunft wonne nacht und rausch;train
abu1;zrfs0074.mp3;zrfs0074.mp3;0;73920;77;2.31;37199;dann köhner wird die liebe;dann kühner wird die liebe;train
abu1;zrgr0001.mp3;zrgr0001.mp3;0;126720;132;3.959999999999989;63530;mein mund sei mund der deine sei dein ohr;mein mund sei mund der deine sei dein ohr;train
abu1;zrgr0002.mp3;zrgr0002.mp3;0;159360;166;4.979999999999997;79831;doch wer weiß ob er uns nicht getäuscht;doch wer weiß ob wir uns nicht getäuscht;train
abu1;zrgr0003.mp3;zrgr0003.mp3;0;114240;119;3.5699999999999914;57261;kein zweifel mehr die zeichen treffen ein;kein zweifel mehr die zeichen treffen ein;train
abu1;zrgr0004.mp3;zrgr0004.mp3;0;92160;96;2.879999999999996;46394;hab mitleid mit dir selbst;hab mitleid mit dir selbst;train
abu1;zrgr0005.mp3;zrgr0005.mp3;0;115200;120;3.599999999999991;57679;die lüfte wissens doch sie verschweigens auf;die lüfte wissens doch sie verschweigens auch;train
abu1;zrgr0006.mp3;zrgr0006.mp3;0;351360;366;10.979999999999958;175961;waren sihn es nur zu denken und doch ist nicht das jünglingsalter kühn und bleibt nicht gern auf halbem wege stehen vor allem wo verboten es lagt;wahnsinn es nur zu denken und doch ist nicht das jünglingsalter kühn;train
abu1;zrgr0007.mp3;zrgr0007.mp3;0;187200;195;5.850000000000004;93623;muss ich so viel tu nichts ich in gefahr und tod du immer weigernd;muß ich so viel du nichts ich in gefahr und tod du immer weigernd;train
abu1;zrgr0008.mp3;zrgr0008.mp3;0;56640;59;1.7700000000000014;28422;was aber soll ich tun;was aber soll ich tun;train
abu1;zrgr0009.mp3;zrgr0009.mp3;0;45120;47;1.410000000000001;22988;so wills de brauch;so wills der brauch;train
abu1;zrgr0010.mp3;zrgr0010.mp3;0;199680;208;6.240000000000007;100311;nicht absichtslos allein weshalb warum ich weiß es nicht;nicht absichtslos allein weshalb warum ich weiß es nicht;train
abu1;zrgr0011.mp3;zrgr0011.mp3;0;140160;146;4.379999999999992;70218;und doch ein lichter punkt in all dem dunkel;und doch ein lichter punkt in all dem dunkel;train
abu1;zrgr0012.mp3;zrgr0012.mp3;0;268800;280;8.400000000000013;134583;mein haupt ist schwer die wirren bilder schwimmen des tages blut die sorge jener nacht es liegt wie blei auf meinem trüben sinn;mein haupt ist schwer die wirren bilder schwimmen des tages glut die sorge jener nacht;train
abu1;zrgr0013.mp3;zrgr0013.mp3;0;166080;173;5.189999999999999;83174;was mir bestimmt ich wills ich wert's erfüllen kein sterblicher hält götter walten auf;was mir bestimmt ich wills ich wirds erfüllen kein sterblicher hält götterwalten auf;train
abu1;zrgu0001.mp3;zrgu0001.mp3;0;90240;94;2.8199999999999963;45140;al diese oberflächen struktur kennen zu lernen;mal diese oberflächenstruktur kennenzulernen;train
abu1;zrgu0002.mp3;zrgu0002.mp3;0;298560;311;9.329999999999991;149630;also sag nicht von deiner haltung her das ist überflüssig oder das taugt nichts sondern konzentrier dich auf das mit dem du etwas anfangen kannst arbeitet damit dann wird sich dein blick weiten;also sag nicht von deiner haltung her das ist überflüssig oder das taugt nichts sondern konzentrier dich auf das;train
abu1;zrgu0003.mp3;zrgu0003.mp3;0;222720;232;6.960000000000013;111596;mach dir keine sorgen beschäftige dich mit dem was dich inspiriert was dir etwas bringt womit du umgehen kannst und geh von dort aus aber lehn es nicht ab;mach dir keine sorgen beschäftige dich mit dem was dich inspiriert was dir etwas bringt womit du umgehn kannst;train
abu1;zrgu0004.mp3;zrgu0004.mp3;0;34560;36;1.0800000000000007;17555;was denkst du dir dabei;was denkst du dir dabei;train
abu1;zrgu0005.mp3;zrgu0005.mp3;0;34560;36;1.0800000000000007;17555;wie verstehst du das;wie verstehst du das;train
abu1;zrgu0007.mp3;zrgu0007.mp3;0;142080;148;4.439999999999992;71054;ja genau so genau so empfindich es aber bislang konnte ich das so nicht ausdrücken;ja genau so genau so empfind ich das aber bislang konnt ich das so nicht ausdrücken;train
abu1;zrgu0008.mp3;zrgu0008.mp3;0;264000;275;8.250000000000016;132076;dann besteht immer noch die möglichkeit dass man ganz große dankbarkeit hat für das was man gelernt hat in der beziehung für das was passiert ist an gutem under zieht man sich zurück;dann besteht immernoch die möglichkeit das man ganz große dankbarkeit hat für das was man gelernt hat ;train
abu1;zrgu0009.mp3;zrgu0009.mp3;0;48960;51;1.5300000000000011;24660;das hielte ich für wünschenswert;das hielte ich für wünschenswert;train
abu1;zrgu0010.mp3;zrgu0010.mp3;0;65280;68;2.0400000000000014;33019;und eben auch die innere erfahrung prüfen;und eben auch die innere erfahrung prüfen;train
abu1;zrgu0011.mp3;zrgu0011.mp3;0;142080;148;4.439999999999992;71054;das zeugt eher von der lebendigkeit einer tradition als von ihrem niedergang;das zeugt eher von der lebendigkeit einer tradition als von ihrem niedergang;train
abu1;zrgu0012.mp3;zrgu0012.mp3;0;295680;308;9.239999999999997;147958;und es ist abzusehen dass die abendländische kultur sehr viel gedankengut geistesgut verschiedenster art aus anderen traditionen aufnehmen wird;und es ist abzusehen das die abendländische kultur sehr viel gedankengut geistesgut verschiedenster art;train
abu1;zrgu0013.mp3;zrgu0013.mp3;0;170880;178;5.34;85682;das kann man aber eben nicht aus büchern lerden sondern tatsächlich nur in der konkreten direkten begegnung in der übung;und das kann man eben nicht aus büchern lernen sondern tatsächlich nur in der konkreten direkten begegnung in der übung;train
abu1;zrgu0014.mp3;zrgu0014.mp3;0;142080;148;4.439999999999992;71472;gerade die gott unmittelbarkeit ist ja etwas was zunächst mal eingeübt werden muss;gerade die gott unmittelbarkeit ist ja etwas was zunächst mal eingeübt werden muß;train
abu1;zrgu0015.mp3;zrgu0015.mp3;0;164160;171;5.129999999999998;82338;dass man aus einer begeisterung für etwas neues heraussicht auch idenifiziertes gehört zum anfang;das man aus einer begeisterung für etwas neues heraus sich auch identifiziert das gehört zum anfang;train
abu1;zrgu0016.mp3;zrgu0016.mp3;0;231360;241;7.230000000000015;115775;wie man alle fasst einer wütenden stimmung einer aufgeregten stimmung einer gierigen stimmung kennen lernen kann;wie man alle facetten einer wütenden stimmung einer aufgeregten stimmung einer gierigen stimmung kennenlernen kann;train
